Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.369312286376953,28.62808799304955,28.355927922921154,28.59685667699997,147544800
2015-06-15,28.313539505004883,28.384925607523847,28.043610751668208,28.130612510926355,175955600
2015-06-16,28.465242385864258,28.52101284575113,28.190852676329285,28.338085805401363,125976400
2015-06-17,28.398317337036133,28.527703503552477,28.273390356222063,28.492011296162225,131672400
2015-06-18,28.5277042388916,28.62362949532071,28.380471113895364,28.382702408783295,141628800
2015-06-19,28.24215316772461,28.514313213184263,28.197537492263223,28.48977408108682,218867600
2015-06-22,28.467470169067383,28.567856303688377,28.349237081009143,28.440699738911512,136157200
2015-06-23,28.33808708190918,28.46747496315014,28.304624464073836,28.438474935415208,121075600
2015-06-24,28.57901382446289,28.956022667693063,28.358163285862766,28.378239833926724,221123600
2015-06-25,28.44292640686035,28.82216474482694,28.44292640686035,28.746317758025175,127752400
2015-06-26,28.275619506835938,28.552240475555756,28.222080348820942,28.480854364209378,176267200
2015-06-29,27.780376434326172,28.213155673337432,27.76922336545233,27.987842577545283,196645600
2015-06-30,27.981157302856445,28.135084328331757,27.854000712848862,28.012388626579046,177482800
2015-07-01,28.24215316772461,28.31800185838367,28.106073144994784,28.30907838289561,120955200
2015-07-02,28.206470489501953,28.262240953644767,28.0570043520948,28.204239194381984,108844000
2015-07-06,28.108308792114258,28.1596183586215,27.851764363536425,27.87184261198854,112241600
2015-07-07,28.039155960083008,28.141773398387514,27.610837549881598,28.083771645613904,187787200
2015-07-08,27.343141555786133,27.80492090486777,27.336449372781665,27.769228694850813,243046400
2015-07-09,26.785438537597656,27.675534671659292,26.595819299290923,27.628687685864417,314380000
2015-07-10,27.50152587890625,27.628682445367943,27.039746589968615,27.202597063777745,245418000
2015-07-13,28.032466888427734,28.054774733668854,27.73353631586235,27.891924229647643,165762000
2015-07-14,28.021305084228516,28.190847729085604,27.894148526080468,28.117230326479085,127072400
2015-07-15,28.291236877441406,28.364854287903665,28.014615891982935,28.045847211213122,134596800
2015-07-16,28.66823959350586,28.681627360224038,28.40946560226103,28.496467364160317,144889600
2015-07-17,28.91585922241211,28.91585922241211,28.623622635365845,28.79539655900322,184658800
2015-07-20,29.462417602539062,29.66318987896413,29.156793194434474,29.21702623894537,235600800
2015-07-21,29.16795539855957,29.652042662855962,29.07203182541315,29.63642870153507,307025600
2015-07-22,27.934307098388672,27.996769738636274,27.213752036722603,27.213752036722603,461802400
2015-07-23,27.920917510986328,28.351463729591224,27.89860797051689,28.152921073661876,203998000
